6,-314.6697692871
19,-332.4549560547
25,-321.9679870605
41,-337.1635131836
43,-346.377746582
46,-355.0654907227
48,-357.0679321289
54,-362.7341918945
57,-327.5032958984
72,-374.7437744141
75,-367.0841674805
80,-368.47265625
88,-374.2819519043
95,-377.0668945313
103,-381.393371582
106,-379.7831726074
107,-379.7559204102
114,-369.2477111816
119,-384.4378356934
127,-401.8714294434
140,-399.7752990723
151,-380.4014892578
156,-365.017578125
159,-376.9698181152
168,-379.4032897949
169,-369.6528015137
179,-399.9180603027
184,-366.6197814941
186,-395.5260620117
187,-407.3362426758
191,-400.2018737793
199,-399.6267700195
207,-414.3420715332
208,-420.3429870605
213,-366.8530883789
224,-402.8347167969
230,-376.7643737793
235,-364.6064453125
238,-376.1634521484
250,-395.685333252
256,-355.1680908203
261,-389.3203430176
264,-350.2167053223
268,-380.6784973145
272,-354.7489318848
274,-370.335144043
293,-357.4821472168
298,-359.4214172363
299,-356.4838867188
304,-355.5377807617
309,-372.9980163574
311,-354.2810668945
319,-358.6122131348
320,-352.4030761719
327,-364.8606262207
331,-327.000793457
340,-354.7992553711
348,-344.7946777344
364,-356.9658813477
368,-347.7925720215
374,-333.2258300781
378,-346.6996154785
380,-334.9047546387
422,-343.1235351563
423,-345.2265014648
425,-360.1460266113
431,-360.3828735352
440,-358.0306396484
442,-366.443572998
443,-356.0829162598
446,-368.2873840332
452,-358.3286132813
461,-367.9686889648
464,-371.2434387207
465,-368.4203796387
475,-387.9263305664
492,-402.0937194824
494,-391.3307189941
508,-410.2444152832
513,-369.8438110352
515,-373.229095459
518,-352.8794555664
526,-358.4607543945
532,-355.7959899902
534,-358.3142700195
537,-381.7945861816
543,-350.9913330078
548,-339.9413146973
558,-345.6285705566
564,-360.4050292969
570,-327.8873901367
574,-337.7714538574
580,-326.7504272461
582,-330.7797851563
583,-325.843963623
585,-333.1903991699
587,-337.6192626953
588,-337.8425598145
593,-339.6742858887
594,-333.1446228027
603,-315.3549194336
609,-329.4696960449
611,-340.2966308594
616,-307.5586242676
621,-297.8701782227
623,-296.6614685059
635,-311.7867736816
642,-286.8024597168
643,-281.4343566895
645,-277.5258178711
647,-285.0693664551
648,-287.687713623
650,-297.1538391113
662,-295.4311828613
665,-301.4774475098
669,-294.3586120605
672,-292.4657897949
675,-302.3288879395
679,-290.229309082
680,-299.771270752
684,-294.9321594238
689,-323.8557128906
690,-324.2753601074
700,-382.6184387207
704,-352.6226806641
707,-352.2340393066
715,-344.4256896973
719,-347.4158325195
722,-357.7478942871
723,-370.9473571777
724,-369.38671875
731,-431.9765319824
737,-390.9297790527
739,-383.0027770996
740,-385.62109375
744,-393.6831665039
748,-352.4971618652
751,-360.9385681152
752,-356.0282897949
753,-347.329864502
757,-345.0628356934
766,-391.6041564941
770,-376.3292541504
771,-387.8048400879
772,-405.7568359375
774,-390.9657592773
775,-370.6414489746
781,-395.6326904297
785,-379.9495239258
786,-374.204498291
788,-356.3610229492
790,-360.8038635254
793,-360.8659667969
794,-362.9526672363
795,-370.065826416
796,-373.138092041
799,-366.1256408691
803,-347.640838623
808,-366.5639648438
809,-372.0281677246
810,-376.2777709961
816,-378.1747741699
833,-447.1496276855
837,-420.2167358398
839,-414.1867675781
844,-444.6557922363
868,-441.8027648926
870,-449.4002075195
875,-429.4160766602
877,-436.9097290039
881,-465.2701416016
883,-451.9313659668
891,-495.5293884277
897,-466.4424743652
901,-434.6072387695
908,-443.451751709
910,-447.9340820313
916,-456.9077148438
918,-447.1448059082
921,-453.3544006348
922,-450.5354614258
924,-447.7815856934
932,-469.1381835938
933,-464.8544616699
936,-466.4706726074
943,-458.8036804199
946,-472.6262817383
955,-460.5183105469
959,-461.0112609863
962,-462.5469665527
963,-463.3880310059
972,-445.1603088379
973,-436.6094665527
977,-425.5592956543
978,-428.1974182129
979,-434.0614929199
980,-434.9033203125
984,-445.7746276855
985,-441.8577270508
988,-428.5926818848
989,-430.4839172363
997,-422.6471252441
1001,-408.4178466797
1003,-419.6635742188
1005,-415.5367126465
1006,-411.3056030273
1015,-423.637878418
1018,-426.2868652344
1026,-431.093536377
1028,-422.4335632324
1032,-427.645324707
1033,-414.7862854004
1038,-421.3173522949
1045,-417.0376586914
1056,-433.5005187988
1058,-436.1205749512
1064,-435.6049194336
1067,-447.121673584
1069,-430.0989685059
1073,-421.1724243164
1077,-426.4515686035
1079,-440.6140136719
1084,-442.2590942383
1085,-431.3627624512
1086,-421.4621276855
1094,-432.4190063477
1100,-438.3240966797
1104,-432.3123474121
1105,-445.8916320801
1106,-447.5399169922
1115,-446.4256896973
1120,-435.2901306152
1134,-439.8077392578
1136,-437.7011413574
1156,-423.6260070801
1157,-428.1101989746
1161,-409.9051208496
1162,-401.1072692871
1163,-403.4483032227
1181,-418.7917175293
1186,-429.2847595215
1193,-431.6520385742
1194,-440.7465515137
1200,-431.4132080078
1202,-428.4360046387
1207,-397.2554626465
1209,-393.3534240723
1211,-392.5116882324
1215,-421.894317627
1233,-410.0835876465
1235,-401.0339355469
1237,-418.381072998
1245,-430.9634399414
1248,-416.6115112305
1256,-416.5083618164
1259,-427.463470459
1262,-425.6746826172
1275,-411.4227905273
1282,-398.9685974121
1288,-391.2579650879
1292,-424.0110168457
1294,-417.5114746094
1295,-407.2551269531
1301,-412.0180358887
1311,-404.6973266602
1316,-381.3262634277
1317,-381.3735351563
1320,-389.8414306641
1326,-379.9492797852
1328,-376.4223937988
1331,-381.4183044434
1334,-387.4508361816
1337,-399.392578125
1338,-387.6219482422
1356,-389.5881652832
1371,-368.469909668
1386,-381.6979980469
1389,-383.4301147461
1390,-381.2839050293
1392,-388.2088317871
1393,-390.9219665527
1414,-394.1851806641
1415,-391.9612731934
1420,-373.5029907227
1423,-367.1510009766
1427,-352.4893188477
1429,-352.8548583984
1433,-356.7674560547
1437,-357.3618774414
1441,-351.1483154297
1466,-344.8024902344
1467,-331.4574890137
1478,-343.114654541
1486,-343.0221557617
1487,-333.3989562988
1490,-327.6672058105
1492,-324.893157959
1493,-333.1625976563
1502,-323.0597229004
1509,-336.9063720703
1524,-328.3229675293
1525,-321.5288391113
1528,-321.0791625977
1535,-337.9315185547
1547,-345.7351379395
1552,-320.4383544922
1553,-321.2075195313
1555,-330.9356994629
1562,-329.5333557129
1569,-296.7021179199
1570,-298.8698730469
1579,-295.4168701172
1583,-310.8627624512
1585,-303.9123535156
1589,-323.6758422852
1598,-306.4610290527
1605,-302.4408874512
1606,-305.4309997559
1611,-338.6094665527
1619,-301.4374084473
1628,-289.9773864746
1629,-286.4870605469
1633,-314.0577392578
1638,-293.822265625
1641,-307.7437438965
1643,-312.392578125
1646,-311.8463439941
1649,-312.5036621094
1653,-324.9824523926
1661,-278.348449707
1669,-284.2455749512
1673,-316.3988952637
1676,-292.029510498
1677,-284.3414916992
1683,-299.1253356934
1684,-305.2385559082
1692,-284.7916564941
1696,-290.155670166
1697,-291.6193237305
1698,-296.8043518066
1700,-309.9998779297
1703,-315.3092651367
1710,-316.3368835449
1711,-317.2161865234
1719,-298.5908813477
1720,-306.4593200684
1729,-293.1797180176
1733,-309.6104431152
1735,-301.9919128418
1736,-301.633972168
1738,-296.8572387695
1743,-325.3260192871
1744,-316.833770752
1746,-304.4599914551
1747,-295.1347351074
1748,-289.2157287598
1753,-315.4279785156
1767,-329.2507324219
1776,-320.2036743164
1782,-327.4422302246
1789,-317.791595459
1790,-324.7437744141
1799,-332.0950317383
1806,-337.8150939941
1815,-324.8115539551
1818,-333.2405395508
1825,-327.4593505859
1827,-328.2257080078
1831,-316.5102233887
1841,-333.218963623
1842,-325.9055786133
1845,-335.2719421387
1850,-335.3190917969
