6,-128.1739807129
19,-130.5841827393
25,-130.4034881592
41,-132.7619781494
43,-133.3959655762
46,-138.4450683594
48,-141.6071929932
54,-147.7402038574
57,-152.7992706299
72,-146.3293304443
75,-147.5688781738
80,-148.3362884521
88,-151.4600524902
95,-156.9270324707
103,-156.0464172363
106,-156.5481567383
107,-155.419708252
114,-157.7564849854
119,-159.8765716553
127,-160.8390197754
140,-160.1651916504
151,-162.0922698975
156,-155.0478668213
159,-156.8388824463
168,-157.235244751
169,-154.9989318848
179,-157.4268188477
184,-159.7106628418
186,-160.24659729
187,-160.2766723633
191,-162.1452484131
199,-160.4451904297
207,-160.3591156006
208,-161.751739502
213,-160.2368164063
224,-158.9247131348
230,-154.9322662354
235,-151.0715332031
238,-153.1999969482
250,-159.4212799072
256,-154.9683837891
261,-157.744644165
264,-159.3321075439
268,-164.1635742188
272,-166.5475006104
274,-163.2574768066
293,-158.1682434082
298,-154.8704986572
299,-156.0295257568
304,-153.5317077637
309,-156.3514404297
311,-155.8241119385
319,-155.668258667
320,-156.9253387451
327,-156.3353271484
331,-150.9044189453
340,-148.9098510742
348,-151.6779632568
364,-154.2927856445
368,-147.7258453369
374,-148.2011108398
378,-148.3358001709
380,-149.5674591064
422,-142.4630432129
423,-142.5374908447
425,-144.1584014893
431,-139.734954834
440,-147.3152313232
442,-142.9754943848
443,-140.6901855469
446,-142.7849884033
452,-140.0199584961
461,-142.2799682617
464,-142.5890045166
465,-141.6076202393
475,-143.3506469727
492,-149.512878418
494,-148.5988922119
508,-139.1095275879
513,-132.8503570557
515,-133.960357666
518,-131.6793670654
526,-135.5341491699
532,-135.0660400391
534,-134.6090240479
537,-134.8693237305
543,-139.9755401611
548,-135.8765563965
558,-139.3585662842
564,-137.1325531006
570,-137.0670166016
574,-133.1629333496
580,-138.3078918457
582,-137.2132873535
583,-139.8099822998
585,-138.2154388428
587,-139.5790863037
588,-140.6336517334
593,-139.1856842041
594,-137.7872314453
603,-137.0277404785
609,-145.4067840576
611,-145.5891113281
616,-139.0856323242
621,-134.4921722412
623,-137.6926727295
635,-134.582901001
642,-136.6594390869
643,-137.1500244141
645,-137.6101531982
647,-134.6737823486
648,-132.4387359619
650,-133.65184021
662,-134.5188903809
665,-137.3031311035
669,-136.0922393799
672,-135.4350585938
675,-133.7420501709
679,-137.7983551025
680,-139.127456665
684,-142.0530395508
689,-145.9697265625
690,-146.2328948975
700,-142.3416900635
704,-144.9020385742
707,-139.0605621338
715,-142.9141235352
719,-137.9384765625
722,-143.8560943604
723,-144.0772399902
724,-143.9667663574
731,-142.1128692627
737,-135.1648406982
739,-134.4405822754
740,-134.997467041
744,-137.8964385986
748,-136.4336700439
751,-134.2665710449
752,-132.8980255127
753,-132.5284118652
757,-134.4383087158
766,-133.4198455811
770,-138.6383056641
771,-137.4304656982
772,-137.348815918
774,-138.5655212402
775,-137.3727874756
781,-139.3766479492
785,-137.4438934326
786,-138.2325592041
788,-139.9029693604
790,-140.3905029297
793,-138.8500061035
794,-141.7967834473
795,-142.3230438232
796,-142.2680206299
799,-141.4222869873
803,-140.2480773926
808,-142.5104064941
809,-142.0787506104
810,-142.748046875
816,-139.3314666748
833,-147.8073883057
837,-147.7582855225
839,-153.2687225342
844,-160.3753814697
868,-154.9151916504
870,-153.3707733154
875,-148.4767150879
877,-149.2856903076
881,-155.525100708
883,-154.8385314941
891,-155.0683441162
897,-152.4597167969
901,-153.197555542
908,-158.2578430176
910,-155.9911651611
916,-153.8722991943
918,-156.4056549072
921,-157.1483306885
922,-159.7265319824
924,-162.6443328857
932,-160.94972229
933,-162.3569793701
936,-166.0630950928
943,-164.6713562012
946,-165.2803039551
955,-160.848739624
959,-168.1358337402
962,-162.5145874023
963,-161.8224945068
972,-171.1317901611
973,-167.6965789795
977,-172.3701477051
978,-176.2389221191
979,-173.1119232178
980,-171.1250762939
984,-170.2478179932
985,-171.9549713135
988,-168.4596099854
989,-165.9465484619
997,-168.7336730957
1001,-166.4001464844
1003,-165.2868041992
1005,-162.4817047119
1006,-165.7519226074
1015,-169.8599243164
1018,-170.378616333
1026,-175.3002471924
1028,-172.3764801025
1032,-167.8522033691
1033,-167.471282959
1038,-165.8850860596
1045,-165.3851165771
1056,-171.879699707
1058,-174.6495666504
1064,-175.3961639404
1067,-165.0024871826
1069,-167.3198699951
1073,-175.4125061035
1077,-169.2099151611
1079,-167.7467041016
1084,-175.1452636719
1085,-175.8948516846
1086,-177.9669647217
1094,-177.8765563965
1100,-173.9414672852
1104,-174.4698181152
1105,-176.9204101563
1106,-171.8765258789
1115,-180.2024841309
1120,-177.814163208
1134,-182.9674835205
1136,-181.3093109131
1156,-183.0861816406
1157,-180.5818786621
1161,-183.3003387451
1162,-185.149017334
1163,-188.0675506592
1181,-170.09324646
1186,-172.5892791748
1193,-187.7189483643
1194,-183.3114929199
1200,-188.8335876465
1202,-192.6247558594
1207,-187.9577789307
1209,-193.9940643311
1211,-192.4862518311
